time,lon,lat,foot,label,age,year,Nest_Distance,Trip_ID,ID
2022-05-07T17:30:00Z,141.58018,40.55317,bird_077,K22F29,15,2022,2504.610869623406,1,2022_bird_077_1_trip
2022-05-07T17:35:00Z,141.59247,40.55937,bird_077,K22F29,15,2022,3746.884392207553,1,2022_bird_077_1_trip
2022-05-07T17:40:00Z,141.59174,40.55845,bird_077,K22F29,15,2022,3635.539934760684,1,2022_bird_077_1_trip
2022-05-07T17:45:00Z,141.60017,40.56259,bird_077,K22F29,15,2022,4482.56215508327,1,2022_bird_077_1_trip
2022-05-07T17:50:00Z,141.60239,40.56287,bird_077,K22F29,15,2022,4653.091360891454,1,2022_bird_077_1_trip
2022-05-07T17:55:00Z,141.60216,40.56323,bird_077,K22F29,15,2022,4660.554653819055,1,2022_bird_077_1_trip
2022-05-07T18:00:00Z,141.6072,40.5628,bird_077,K22F29,15,2022,4986.650605358862,1,2022_bird_077_1_trip
2022-05-07T18:05:00Z,141.60117,40.5626,bird_077,K22F29,15,2022,4551.622586906929,1,2022_bird_077_1_trip
2022-05-07T18:10:00Z,141.60075,40.56218,bird_077,K22F29,15,2022,4495.519207677921,1,2022_bird_077_1_trip
2022-05-07T18:15:00Z,141.60022,40.5616,bird_077,K22F29,15,2022,4421.608647163805,1,2022_bird_077_1_trip
2022-05-07T18:20:00Z,141.59909,40.56136,bird_077,K22F29,15,2022,4328.2095546116525,1,2022_bird_077_1_trip
2022-05-07T18:25:00Z,141.59831,40.56097,bird_077,K22F29,15,2022,4249.294017896222,1,2022_bird_077_1_trip
2022-05-07T18:30:00Z,141.61298,40.56543,bird_077,K22F29,15,2022,5556.404531372783,1,2022_bird_077_1_trip
2022-05-07T18:35:00Z,141.64583,40.57214,bird_077,K22F29,15,2022,8349.064532750623,1,2022_bird_077_1_trip
2022-05-07T18:40:00Z,141.65271,40.57417,bird_077,K22F29,15,2022,8971.23717885042,1,2022_bird_077_1_trip
2022-05-07T18:45:00Z,141.65731,40.57509,bird_077,K22F29,15,2022,9366.322158777148,1,2022_bird_077_1_trip
2022-05-07T18:50:00Z,141.6572,40.57449,bird_077,K22F29,15,2022,9329.305244472162,1,2022_bird_077_1_trip
2022-05-07T18:55:00Z,141.67594,40.58172,bird_077,K22F29,15,2022,11106.990134225594,1,2022_bird_077_1_trip
2022-05-07T19:00:00Z,141.72968,40.60037,bird_077,K22F29,15,2022,16104.94380791224,1,2022_bird_077_1_trip
2022-05-07T19:05:00Z,141.78391,40.61585,bird_077,K22F29,15,2022,20993.76993069415,1,2022_bird_077_1_trip
2022-05-07T19:10:00Z,141.83147,40.63184,bird_077,K22F29,15,2022,25392.211426101156,1,2022_bird_077_1_trip
2022-05-07T19:15:00Z,141.87538,40.64599,bird_077,K22F29,15,2022,29424.79600503368,1,2022_bird_077_1_trip
2022-05-07T19:20:00Z,141.92981,40.66481,bird_077,K22F29,15,2022,34479.98481206334,1,2022_bird_077_1_trip
2022-05-07T19:25:00Z,141.98149,40.68903,bird_077,K22F29,15,2022,39569.67138667593,1,2022_bird_077_1_trip
