time,lon,lat,foot,label,age,year,Nest_Distance,Trip_ID,ID
2016-05-12T20:14:40Z,141.56119700000002,40.547642,bird_051,K16B45,13,2016,1048.5536113497524,2,2016_bird_051_2_trip
2016-05-12T20:15:10Z,141.56158299999998,40.550203,bird_051,K16B45,13,2016,1331.169728489906,2,2016_bird_051_2_trip
2016-05-12T20:15:39Z,141.56212800000003,40.55192,bird_051,K16B45,13,2016,1527.3139431610784,2,2016_bird_051_2_trip
2016-05-12T20:16:08Z,141.56313,40.554796999999994,bird_051,K16B45,13,2016,1857.8672272046408,2,2016_bird_051_2_trip
2016-05-12T20:16:40Z,141.56435299999998,40.557903,bird_051,K16B45,13,2016,2217.7866044342736,2,2016_bird_051_2_trip
2016-05-12T20:17:09Z,141.56525499999998,40.560885,bird_051,K16B45,13,2016,2557.450702240275,2,2016_bird_051_2_trip
2016-05-12T20:17:39Z,141.566093,40.56411500000001,bird_051,K16B45,13,2016,2922.4874385140984,2,2016_bird_051_2_trip
2016-05-12T20:18:09Z,141.567215,40.567373,bird_051,K16B45,13,2016,3296.531848690413,2,2016_bird_051_2_trip
2016-05-12T20:18:39Z,141.56843700000005,40.570665,bird_051,K16B45,13,2016,3676.340508591641,2,2016_bird_051_2_trip
2016-05-12T20:19:09Z,141.569747,40.573917,bird_051,K16B45,13,2016,4053.756331383287,2,2016_bird_051_2_trip
2016-05-12T20:19:40Z,141.569928,40.576904999999996,bird_051,K16B45,13,2016,4379.136290626376,2,2016_bird_051_2_trip
2016-05-12T20:20:09Z,141.571012,40.580103,bird_051,K16B45,13,2016,4745.904280435507,2,2016_bird_051_2_trip
2016-05-12T20:20:40Z,141.572152,40.582843,bird_051,K16B45,13,2016,5064.470955288651,2,2016_bird_051_2_trip
2016-05-12T20:21:10Z,141.57217,40.58609,bird_051,K16B45,13,2016,5415.253631465435,2,2016_bird_051_2_trip
2016-05-12T20:21:39Z,141.573337,40.589248,bird_051,K16B45,13,2016,5779.246643401497,2,2016_bird_051_2_trip
2016-05-12T20:22:09Z,141.57498199999998,40.59223300000001,bird_051,K16B45,13,2016,6134.185060652589,2,2016_bird_051_2_trip
2016-05-12T20:22:38Z,141.576488,40.59514200000001,bird_051,K16B45,13,2016,6478.538737126949,2,2016_bird_051_2_trip
2016-05-12T20:23:09Z,141.578502,40.598112000000015,bird_051,K16B45,13,2016,6840.744406612593,2,2016_bird_051_2_trip
2016-05-12T20:23:38Z,141.580642,40.600803,bird_051,K16B45,13,2016,7176.933985866157,2,2016_bird_051_2_trip
2016-05-12T20:24:09Z,141.581463,40.603843,bird_051,K16B45,13,2016,7520.729960345234,2,2016_bird_051_2_trip
2016-05-12T20:24:39Z,141.58236700000003,40.60714,bird_051,K16B45,13,2016,7893.979947966195,2,2016_bird_051_2_trip
2016-05-12T20:25:09Z,141.58375999999998,40.610338000000006,bird_051,K16B45,13,2016,8267.68896656796,2,2016_bird_051_2_trip
2016-05-12T20:25:40Z,141.58543000000003,40.613535000000006,bird_051,K16B45,13,2016,8647.691891846529,2,2016_bird_051_2_trip
