time,lon,lat,foot,label,age,year,Nest_Distance,Trip_ID,ID
2014-05-14T16:48:05Z,141.568,40.54517200000001,bird_104,K14B89P,NA,2014,1143.3933600942112,2,2014_bird_104_2_trip
2014-05-14T16:48:35Z,141.572035,40.546802,bird_104,K14B89P,NA,2014,1524.1388125176163,2,2014_bird_104_2_trip
2014-05-14T16:49:05Z,141.57604,40.548673,bird_104,K14B89P,NA,2014,1920.6717090236557,2,2014_bird_104_2_trip
2014-05-14T16:49:35Z,141.58026,40.55068699999999,bird_104,K14B89P,NA,2014,2341.6608179407476,2,2014_bird_104_2_trip
2014-05-14T16:50:05Z,141.584518,40.552747,bird_104,K14B89P,NA,2014,2768.391493144326,2,2014_bird_104_2_trip
2014-05-14T16:50:35Z,141.58891000000003,40.555097,bird_104,K14B89P,NA,2014,3222.7810649531534,2,2014_bird_104_2_trip
2014-05-14T16:51:05Z,141.59245700000002,40.556917,bird_104,K14B89P,NA,2014,3584.8327563737207,2,2014_bird_104_2_trip
2014-05-14T16:51:35Z,141.597063,40.55956,bird_104,K14B89P,NA,2014,4072.6299337058226,2,2014_bird_104_2_trip
2014-05-14T16:52:05Z,141.601275,40.561855,bird_104,K14B89P,NA,2014,4511.002137817315,2,2014_bird_104_2_trip
2014-05-14T16:52:35Z,141.60557999999995,40.56395500000001,bird_104,K14B89P,NA,2014,4943.469989111059,2,2014_bird_104_2_trip
2014-05-14T16:53:05Z,141.610118,40.566405,bird_104,K14B89P,NA,2014,5414.303504519468,2,2014_bird_104_2_trip
2014-05-14T16:53:35Z,141.61481499999996,40.56833800000001,bird_104,K14B89P,NA,2014,5863.691616086647,2,2014_bird_104_2_trip
2014-05-14T16:54:05Z,141.619137,40.570353,bird_104,K14B89P,NA,2014,6292.181703387865,2,2014_bird_104_2_trip
2014-05-14T16:54:35Z,141.62425199999998,40.572347,bird_104,K14B89P,NA,2014,6775.283079330914,2,2014_bird_104_2_trip
2014-05-14T16:55:05Z,141.628777,40.574388,bird_104,K14B89P,NA,2014,7219.90107489449,2,2014_bird_104_2_trip
