time,lon,lat,x,y,ID,label,foot,age,year,Nest_Distance,flight_state,step_length,step_angle,step_speed,coast_distance,State,sealand,original_state
2013-05-17T03:11:12Z,141.547802,40.532963,546394.760369194,4487057.76975471,2013_bird_017_1_trip,K13B22,bird_017,14,2013,1040.29446799996,1,2739.041089378,-2.94750521368093,9.13013696459333,477.1195803242179,Fast_Outbound,Sea,Fast_Outbound
2013-05-17T03:16:12Z,141.516033,40.52835,543707.147283477,4486529.48764183,2013_bird_017_1_trip,K13B22,bird_017,14,2013,3701.61329234355,1,944.376224422537,-2.92946699244311,3.14792074807512,1933.5977797395408,Fast_Outbound,Land,Fast_Outbound
2013-05-17T03:21:12Z,141.50512,40.526607,542783.938694599,4486330.66019233,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4642.06236812658,0,18.7469471652908,-0.420966447769759,0.0624898238843025,2788.355858032896,Slow,Land,Slow
2013-05-17T03:26:12Z,141.505321482761,40.5265371034489,542801.048928946,4486322.99938894,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4627.9562905737,0,541.96066702738506,0.0141264033966428,1.80653555675795,2779.406816735555,Fast_Outbound,Land,Fast_Outbound
2013-05-17T03:31:12Z,141.511719671448,40.5265779154718,543342.955521318,4486330.65508932,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4110.60885241966,0,378.851378253747,1.2042390519154,1.26283792751249,2343.8771787100072,Fast_Outbound,Land,Fast_Outbound
2013-05-17T03:36:12Z,141.513347,40.529757,543478.737199652,4486684.33814324,2013_bird_017_1_trip,K13B22,bird_017,14,2013,3876.2110245161,1,1382.75560476961,2.00469200540157,4.60918534923204,2021.2837587368103,Fast_Outbound,Land,Fast_Outbound
2013-05-17T03:41:12Z,141.506568785725,40.5410896964295,542897.414756823,4487938.96050873,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4332.29043809083,0,61.3474950926854,2.03519810139342,0.204491650308951,1721.8879933264104,Slow,Land,Slow
2013-05-17T03:46:12Z,141.506248048391,40.5415852419363,542869.937949053,4487993.81066998,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4363.21851468882,0,45.4708927242959,2.01694696664797,0.15156964241432,1710.4375873893323,Slow,Land,Slow
2013-05-17T03:51:12Z,141.506019140433,40.5419557894975,542850.317432772,4488034.83063373,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4385.84125893431,0,71.3114316163236,-0.958442102034661,0.237704772054412,1701.1913264887744,Slow,Land,Slow
2013-05-17T03:56:12Z,141.506499207547,40.5414279811324,542891.306923224,4487976.47669683,2013_bird_017_1_trip,K13B22,bird_017,14,2013,4340.71204056113,0,49.0419630259032,2.76454681769778,0.163473210086344,1704.187205880919,Slow,Land,Slow
