time,lon,lat,x,y,ID,label,foot,age,year,Nest_Distance,flight_state,step_length,step_angle,step_speed,coast_distance,State,sealand,original_state
2020-05-21T22:50:08Z,141.54215,40.5451,545907.789780725,4488402.03434848,2020_bird_001_1_trip,K20C95,bird_001,21,2020,1494.57732627794,1,1820.03155962435,2.88982010716285,6.0667718654145,952.9332383040004,Fast_Outbound,Sea,Fast_Outbound
2020-05-21T22:55:08Z,141.521366415291,40.5492803589169,544145.13951214,4488855.44245239,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3290.59414217433,0,139.490996216108,2.67568942918732,0.464969987387028,175.51927351453662,Slow,Land,Slow
2020-05-21T23:00:08Z,141.519899000142,40.5498515000917,544020.515999902,4488918.10598423,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3429.42077660086,0,821.321730939944,-2.42471211723717,2.73773910313315,234.98530585001956,Fast_Outbound,Land,Fast_Outbound
2020-05-21T23:05:08Z,141.512549693398,40.5450227962249,543401.355225745,4488378.46784487,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3882.64497807303,0,2.18950632564101,-2.42090193475153,0.00729835441880335,1054.503307549775,Slow,Land,Slow
2020-05-21T23:10:08Z,141.512530167224,40.5450098662208,543399.710139947,4488377.02298132,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3884.00828989095,0,6.08256844880727,-0.807158488465703,0.0202752281626909,1056.6905702835793,Slow,Land,Slow
2020-05-21T23:15:08Z,141.512579539474,40.5449700657896,543403.916562767,4488372.62938985,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3879.09001011756,0,5.95123531425382,2.96228504020236,0.0198374510475127,1056.1206880857317,Slow,Land,Slow
2020-05-21T23:20:08Z,141.512510460526,40.5449799342107,543398.060741141,4488373.69078273,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3885.04347466644,0,1.64893902441708,0.0102436694450958,0.0054964634147236,1060.050482643209,Slow,Land,Slow
2020-05-21T23:25:08Z,141.51252993311,40.54498,543399.709593652,4488373.70767362,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3883.42279906453,0,3.3445045866885,0.722914331740738,0.011148348622295,1058.7459936958492,Slow,Land,Slow
2020-05-21T23:30:08Z,141.512559701987,40.5449998013245,543402.217573673,4488375.92030715,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3881.34424953545,0,3.56968576945578,-0.302799518831312,0.0118989525648526,1055.4048462704386,Slow,Land,Slow
2020-05-21T23:35:08Z,141.512599865772,40.5449900335571,543405.624858131,4488374.85584996,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3877.80106776464,0,6.83118293410982,-2.97255497256271,0.0227706097803661,1053.3962538133965,Slow,Land,Slow
2020-05-21T23:40:08Z,141.512520266667,40.5449800333334,543398.891039242,4488373.70661393,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3884.22865392026,0,2.7347038067997,-0.410684834919775,0.009115679355999,1059.3889280804926,Slow,Land,Slow
2020-05-21T23:45:08Z,141.512549800664,40.5449700664452,543401.398345935,4488372.61481814,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3881.56721943949,0,43.891312447061,0.894152825991244,0.146304374823537,1058.1013525497158,Slow,Land,Slow
2020-05-21T23:50:08Z,141.512876710948,40.5452769103038,543428.882188857,4488406.83594738,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3860.7231581492,0,5.36194338415491,2.39846050076278,0.0178731446138497,1015.3251982428776,Slow,Land,Slow
2020-05-21T23:55:08Z,141.512830334448,40.5453097993312,543424.933905937,4488410.46382539,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3865.27980715459,0,5.03546347336372,0.0102423642218262,0.0167848782445457,1016.2261193494952,Slow,Land,Slow
2020-05-22T00:00:08Z,141.512889799331,40.5453100000001,543429.969105288,4488410.51539954,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3860.34096082237,0,2.36119725326648,-1.92153138280406,0.00787065751088825,1012.2084681241168,Slow,Land,Slow
2020-05-22T00:05:08Z,141.512880066445,40.5452900664452,543429.157825759,4488408.29795101,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3860.7244068515,0,1.37324562397219,0.93805899410093,0.00457748541324064,1014.2096107474008,Slow,Land,Slow
2020-05-22T00:10:08Z,141.512889732441,40.5453000000001,543429.969900584,4488409.40535248,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3860.13281329314,0,13.0723359807424,2.40733310933224,0.0435744532691413,1012.888455857707,Slow,Land,Slow
2020-05-22T00:15:08Z,141.512775739005,40.5453794145014,543420.265951455,4488418.16431014,2020_bird_001_1_trip,K20C95,bird_001,21,2020,3871.31091312848,1,1392.06009185175,1.89455746587316,4.6402003061725,1015.2647566413962,Fast_Outbound,Land,Fast_Outbound
2020-05-22T00:20:08Z,141.507635682873,40.5572914678302,542977.403563291,4489737.90072491,2020_bird_001_1_trip,K20C95,bird_001,21,2020,4713.83341442204,0,662.388729305804,2.59147182711326,2.20796243101935,566.7355835325556,Fast_Outbound,Land,Fast_Outbound
2020-05-22T00:25:08Z,141.500989584718,40.5604401661134,542412.742765344,4490084.19108281,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5373.54746220685,0,11.9098863545697,2.66424584543519,0.039699621181899,805.6139711496497,Slow,Land,Slow
2020-05-22T00:30:08Z,141.500865000094,40.5604900000673,542402.164201958,4490089.66277264,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5385.46046976539,0,11.9098863546731,2.66424584543968,0.0396996211822436,810.638230618907,Slow,Land,Slow
2020-05-22T00:35:08Z,141.500740415283,40.5605398338875,542391.585638571,4490095.13446248,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5397.37348354914,0,4.18834003204244,0.932131631300781,0.0139611334401415,815.8053623682302,Slow,Land,Slow
2020-05-22T00:40:08Z,141.50077013245,40.56057,542394.082408028,4490098.4972492,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5396.63940398907,0,3.36395262350025,0.00568356562323125,0.0112131754116675,811.7962554143362,Slow,Land,Slow
2020-05-22T00:45:08Z,141.50080986755,40.56057,542397.446306319,4490098.51636834,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5393.63719105078,0,5.51477923227593,-2.72305504213954,0.0183825974409198,809.0817599987571,Slow,Land,Slow
2020-05-22T00:50:08Z,141.5007502,40.5605500666667,542392.407539293,4490096.2750257,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5397.14647428539,0,3.66807559841364,1.10702473826787,0.0122269186613788,814.4654153662638,Slow,Land,Slow
2020-05-22T00:55:08Z,141.500769801324,40.5605795364239,542394.048359313,4490099.55564885,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5397.14279724608,0,8.12065127647447,-1.88102688346468,0.0270688375882482,811.1946184193511,Slow,Land,Slow
2020-05-22T01:00:08Z,141.50074,40.56051,542391.569301547,4490091.82265139,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5395.91165718147,0,5.98592222773662,0.0228774449783336,0.0199530740924554,817.7965991887866,Slow,Land,Slow
2020-05-22T01:05:08Z,141.500810695361,40.560510927153,542397.553657395,4490091.95958205,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5390.61338327954,0,35.5693045402221,1.05690081813014,0.118564348467407,812.9258117223551,Slow,Land,Slow
2020-05-22T01:10:08Z,141.501019304633,40.5607890728484,542415.038578448,4490122.93461976,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5388.88972524149,0,8.09277529493277,-0.732707533350432,0.0269759176497759,780.4413915233104,Slow,Land,Slow
2020-05-22T01:15:08Z,141.50109,40.56074,542421.054473269,4490117.52148559,2020_bird_001_1_trip,K20C95,bird_001,21,2020,5381.07474046622,1,3561.59136635285,2.23006037877422,11.8719712211762,778.7883585232202,Fast_Outbound,Land,Fast_Outbound
2020-05-22T01:20:08Z,141.475500660601,40.5862102175787,540239.454062957,4492932.75730353,2020_bird_001_1_trip,K20C95,bird_001,21,2020,8734.46098658921,1,1659.56665725853,2.27641673925265,5.53188885752842,806.680442018978,Fast_Outbound,Land,Fast_Outbound
