time,lon,lat,x,y,ID,label,foot,age,year,Nest_Distance,flight_state,step_length,step_angle,step_speed,coast_distance,State,sealand,original_state
2021-05-11T02:31:02Z,141.54488,40.53841,546143.550368307,4487660.86030158,2021_bird_077_1_trip,K21F29,bird_077,14,2021,1078.11196614836,1,2803.19087112608,2.99529023304695,9.34396957042026,690.5099561229291,Fast_Outbound,Sea,Fast_Outbound
2021-05-11T02:36:02Z,141.512161834217,40.5422411686468,543370.3063307,4488069.51243708,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3870.745173334,0,442.071414927628,2.99876736128709,1.47357138309209,1266.755691109905,Fast_Middle,Land,Fast_Middle
2021-05-11T02:41:02Z,141.506999016394,40.5428308196724,542932.736177737,4488132.43697229,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4312.5917867009,0,363.682711001601,0.53325919706797,1.21227570333867,1576.4372485630447,Fast_Middle,Land,Fast_Middle
2021-05-11T02:46:02Z,141.51071,40.54448,543245.923311133,4488317.31242701,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4025.76098683932,0,18.4209010054651,-2.14840603846977,0.0614030033515503,1215.3922247210076,Slow,Land,Slow
2021-05-11T02:51:02Z,141.510590166666,40.5443415,543235.865075757,4488301.87994519,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4033.32588104358,0,194.0078618379,0.753579435647671,0.646692872792999,1232.687280671399,Slow,Land,Slow
2021-05-11T02:56:02Z,141.51227,40.54553,543377.344204066,4488434.63048835,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3916.59105051553,0,624.11385828898506,1.38583843604419,2.08037952762995,1039.4651373470265,Slow,Land,Slow
2021-05-11T03:01:02Z,141.513667653708,40.5510504689791,543492.121952209,4489048.09945793,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3970.08722057792,0,37.8891578112872,1.31289075826905,0.126297192704291,576.0615925266176,Slow,Land,Slow
2021-05-11T03:06:02Z,141.513784307692,40.5513800000012,543501.785807422,4489084.73548094,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3973.73094672494,0,5.91949446072339,1.93173429106956,0.0197316482024113,546.09472324713,Slow,Land,Slow
2021-05-11T03:11:02Z,141.51376,40.55143,543499.695326611,4489090.27355865,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3977.63756492439,0,10.1328139119809,1.40871579076415,0.0337760463732697,544.2682089762292,Slow,Land,Slow
2021-05-11T03:16:02Z,141.51378,40.55152,543501.330477257,4489100.27356865,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3979.64367311022,0,6.71381030857314,1.4501750066905,0.0223793676952438,536.8222594733445,Slow,Land,Slow
2021-05-11T03:21:02Z,141.51379,40.55158,543502.13834358,4489106.93859685,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3981.2580911314,0,11.228769184779,-1.41357781656395,0.0374292306159299,532.1343797746524,Slow,Land,Slow
2021-05-11T03:26:02Z,141.51381,40.55148,543503.896450288,4489095.8483165,2021_bird_077_1_trip,K21F29,bird_077,14,2021,3975.67485377767,0,618.359470960333,1.5916883679285,2.06119823653444,537.5147863554679,Fast_Middle,Land,Fast_Middle
2021-05-11T03:31:02Z,141.5137,40.55705,543490.978598559,4489714.07284241,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4245.59574492897,0,13.1700051014698,0.875606964095029,0.0439000170048992,172.78446706010638,Slow,Land,Slow
2021-05-11T03:36:02Z,141.513800333333,40.5571406666667,543499.414393368,4489724.18651634,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4243.02545225563,0,6.32961108001609,2.80151390244672,0.0210987036000536,159.8218676933464,Slow,Land,Slow
2021-05-11T03:41:02Z,141.51373,40.55716,543493.447289241,4489726.29782985,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4249.27640449968,0,21.2423996933765,-1.39677852834061,0.0708079989779216,163.18465329382238,Slow,Land,Slow
2021-05-11T03:46:02Z,141.513771999999,40.5569713333338,543497.125216462,4489705.37625257,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4236.04382985212,0,19.6231360950901,0.880213295610583,0.0654104536503004,174.03363796223792,Slow,Land,Slow
2021-05-11T03:51:02Z,141.513920677968,40.5571069491527,543509.624893843,4489720.50323295,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4232.29592662709,0,27.0240020436954,-0.273467576972512,0.0900800068123181,154.5473158769437,Slow,Land,Slow
2021-05-11T03:56:02Z,141.5142275,40.5570398333349,543535.644689165,4489713.20481272,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4205.9614544364,0,26.0588254888812,-0.371772089419991,0.086862751629604,138.9380207215044,Slow,Land,Slow
2021-05-11T04:01:02Z,141.514513606552,40.5569532786903,543559.923307741,4489703.73850056,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4180.11562351815,0,24.3749462071679,-0.38314655191527,0.0812498206905598,124.03704902613428,Slow,Land,Slow
2021-05-11T04:06:02Z,141.51478,40.55687,543582.530897767,4489694.62615312,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4155.90749370242,0,34.9514092448235,-0.387409038761949,0.116504697482745,114.05115356267636,Slow,Land,Slow
2021-05-11T04:11:02Z,141.515161311476,40.5567493442625,543614.892093294,4489681.42183443,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4121.18114688246,0,12.9408003589498,1.02101460568661,0.0431360011964992,93.85350884417308,Slow,Land,Slow
2021-05-11T04:16:02Z,141.515241935485,40.5568483870973,543621.653676083,4489692.45566024,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4120.61806751724,0,42.3641334119461,-0.804766743503598,0.14121377803982,82.03502065378393,Slow,Land,Slow
2021-05-11T04:21:02Z,141.515586721317,40.5565718032815,543651.023855153,4489661.92514467,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4080.11134011474,0,45.0836870850652,2.21134583585904,0.150278956950217,79.5936993176619,Slow,Land,Slow
2021-05-11T04:26:02Z,141.515270983608,40.5568988524593,543624.080215776,4489698.07177851,2021_bird_077_1_trip,K21F29,bird_077,14,2021,4121.2335719708,0,15.76301130684,-1.62671301158244,0.0525433710228001,77.03941440558701,Slow,Land,Slow
