time,lon,lat,x,y,ID,label,foot,age,year,Nest_Distance,flight_state,step_length,step_angle,step_speed,coast_distance,State,sealand,original_state
2014-05-14T16:48:05Z,141.568,40.545172,548096.657088757,4488423.81177735,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,1143.39336009421,1,4274.50452978165,0.590724199138646,14.2483484326055,2578.846429542218,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T16:53:05Z,141.610118,40.566405,551646.79358728,4490804.55111986,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,5414.30350451911,1,4419.03943785361,0.518999508481029,14.730131459512,6580.913164802521,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T16:58:05Z,141.655637,40.585902,555483.915659656,4492996.44613446,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,9824.13454336447,1,4371.65165101826,0.449582086954062,14.5721721700609,10594.64709079678,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:03:05Z,141.702338,40.602743,559421.151046629,4494896.31867371,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,14175.0893024194,1,4359.41989604077,0.446548086179651,14.5313996534692,14427.170229028305,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:08:05Z,141.748998,40.61941,563353.100169882,4496778.9545711,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,18523.4261248152,1,4672.81858580825,0.445474020555401,15.5760619526942,18241.86511959699,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:13:05Z,141.799063,40.637213,567569.882119679,4498792.40522203,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,23189.3312426155,1,3818.93048404274,0.338783012076511,12.7297682801425,22327.575756970233,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:18:05Z,141.841797,40.648343,571171.743896351,4500061.58676291,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,26967.2661041463,1,3032.95646815639,-0.0901674872885107,10.1098548938546,25530.10225650836,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:23:05Z,141.877488,40.645617,574192.379480896,4499788.48311388,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,29571.4193855939,1,3282.64061960005,0.0682602268790099,10.9421353986668,27371.620828155872,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:28:05Z,141.916245,40.647333,577467.375405543,4500012.38293744,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,32671.9528100439,0,828.595622842302,0.238044749038736,2.76198540947434,29924.586593358297,Fast_Outbound,Sea,Fast_Outbound
2014-05-14T17:33:05Z,141.925792,40.649017,578272.605366065,4500207.76824107,2014_bird_104_2_trip,K14B89P,bird_104,NA,2014,33491.8781301466,0,63.7303973096828,-0.875212654027016,0.212434657698943,30663.48488210078,Slow,Sea,Slow
