time,lon,lat,x,y,ID,label,foot,age,year,Nest_Distance,flight_state,step_length,step_angle,step_speed,coast_distance,State,sealand,original_state
2019-05-04T04:13:49Z,141.52668,40.54604,544597.202800818,4488498.43294023,2019_bird_040_6_trip,K19C55,bird_040,18,2019,2746.6180444496,1,1198.25181086242,-3.07845009989796,3.99417270287473,40.86035677122605,Fast_Outbound,Land,Fast_Outbound
2019-05-04T04:18:49Z,141.512552546604,40.5454223702324,543401.33890067,4488422.8225272,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3890.7840238346,0,124.331576947943,-0.685850394569081,0.414438589826475,1027.66696298143,Slow,Land,Slow
2019-05-04T04:23:49Z,141.513683377867,40.5447079599232,543497.556714121,4488344.07944242,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3781.86555707859,0,180.144147653042,-2.7519665529072,0.600480492176806,998.8099964450516,Slow,Land,Slow
2019-05-04T04:28:49Z,141.5117108,40.5441002666671,543330.914163639,4488275.65302718,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3935.37552423342,0,11.0113311284306,0.409190659163802,0.0367044370947687,1172.8031464988426,Slow,Land,Slow
2019-05-04T04:33:49Z,141.51183039735201,40.5441392052981,543341.01643377,4488280.03407174,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3926.03980854688,0,14.1620772227415,-1.20059157963546,0.0472069240758051,1162.1122708021496,Slow,Land,Slow
2019-05-04T04:38:49Z,141.51189,40.54402,543346.140362753,4488266.8314287,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3919.00381442836,1,2083.39403264881,1.24919657377323,6.94464677549604,1166.1539911873488,Fast_Middle,Land,Fast_Middle
2019-05-04T04:43:49Z,141.519804179975,40.5617914441355,544004.66933987,4490243.41188029,2019_bird_040_6_trip,K19C55,bird_040,18,2019,4108.49859049726,1,1981.53865275774,0.58416554401038,6.60512884252581,557.2439691477001,Fast_Middle,Sea,Fast_Middle
2019-05-04T04:48:49Z,141.53940778593,40.5715466837172,545657.614553484,4491336.237371,2019_bird_040_6_trip,K19C55,bird_040,18,2019,3969.2777303101702,1,2068.09505552124,0.558462815802834,6.89365018507079,2535.013518372643,Fast_Middle,Sea,Fast_Middle
2019-05-04T04:53:49Z,141.56021,40.58132,547411.505252283,4492432.08616319,2019_bird_040_6_trip,K19C55,bird_040,18,2019,4748.30725959145,1,1280.04466728833,0.0990602160721066,4.26681555762777,4594.7579508757235,Fast_Middle,Sea,Fast_Middle
2019-05-04T04:58:49Z,141.575269799905,40.5823864484608,548685.274561665,4492558.68038394,2019_bird_040_6_trip,K19C55,bird_040,18,2019,5086.62885468654,1,2650.35537184498,0.954332663911455,8.83451790614992,5684.537807422597,Fast_Middle,Sea,Fast_Middle
2019-05-04T05:03:49Z,141.593547066215,40.6017755118143,550217.586490888,4494721.17980559,2019_bird_040_6_trip,K19C55,bird_040,18,2019,7646.55737215392,1,3557.72292704358,1.66243252190998,11.8590764234786,8215.455104512977,Fast_Middle,Sea,Fast_Middle
