time,lon,lat,ID,label,foot,age,Nest_Distance,flight_state,step_length,step_angle,step_speed,check_speed,check_dt,Time_diff_in_hours,Distance_in_km,coast_lon,coast_lat,coast_distance,State,sealand,original_state,HomingID,Wx,Wy,direction_to_nest,direction_of_movement,α,nx,ny,wind_back,wind_cross,foot_year
2021-05-11T20:07:03Z,141.972632995793,40.7686106691326,2021_bird_086_1_trip,K21F71,bird_086,11,43409.8883706411,1,1763.34288274021,-2.68189471580964,5.87780960913404,21.1668594596736,300,-0.1175,7.40272456228644,141.64594157774837,40.473821843855895,42881.62190696209,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_1,-1.340611399833948,0.2795507611647508,234.0935331732836,NA,NA,-0.8099754529522534,-0.5864637803093998,0.9219159296324068,1.0126492838700596,bird_086_2021
2021-05-11T20:17:03Z,141.95218,40.7611,2021_bird_086_1_trip,K21F71,bird_086,11,41523.3946942275,1,2696.54876464346,-2.50385162153612,8.98849588214488,32.3690281688411,300,-0.284166666666667,9.31923413730549,141.64594157774837,40.473821843855895,41137.74373131121,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-1.3910422616414613,0.31638639123657025,233.61457880645781,234.0817579581733,0.46717915171552704,-0.805044765650249,-0.5932140636390338,0.9321664347072076,1.079891040909936,bird_086_2021
2021-05-11T20:22:03Z,141.926314329704,40.7468476678279,2021_bird_086_1_trip,K21F71,bird_086,11,38826.0715776269,1,3127.45772045364,-2.17920665614449,10.4248590681788,37.5417475785631,300,-0.3675,11.9948739551372,141.64594157774837,40.473821843855895,38537.48894770965,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.6769955904236327,0.04014504546756665,233.56523717750815,215.46385627025984,-18.101380907248313,-0.8045336067356659,-0.5939071271107133,0.5208232754862954,0.43437054439770945,bird_086_2021
2021-05-11T20:27:03Z,141.90483,40.7239,2021_bird_086_1_trip,K21F71,bird_086,11,35865.6004032976,1,3394.86612546723,-2.11203139557485,11.3162204182241,40.7518318809854,300,-0.450833333333333,12.2376780218238,141.64594157774837,40.473821843855895,35409.150917672916,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.6963482403612887,0.05553221060133184,235.10419810380557,211.60068231211432,-23.503515791691257,-0.8201937952201587,-0.5720857787800291,0.5393713181075651,0.44391809995926224,bird_086_2021
2021-05-11T20:32:03Z,141.883775567822,40.6978514769512,2021_bird_086_1_trip,K21F71,bird_086,11,32779.3504249343,1,3234.7797020174,-2.2336987348432,10.7825990067247,38.8302944481292,300,0.465833333333333,13.3688850381103,141.64594157774837,40.473821843855895,32034.54412150717,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.733909240901383,0.0569496865361091,237.4583930003574,218.55768718339883,-18.90070581695855,-0.8430010477066255,-0.537911919895378,0.5880523437793618,0.44278717421872626,bird_086_2021
2021-05-11T20:37:03Z,141.859919994779,40.6750626246939,2021_bird_086_1_trip,K21F71,bird_086,11,29736.4451083606,1,3055.44416662987,-2.30293169567647,10.1848138887662,36.6776830674335,300,0.3825,14.7683468762266,141.64594157774837,40.473821843855895,28795.76790600754,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.7638666783277779,0.05173658594602505,239.46287786932413,222.50864438711895,-16.954233482205154,-0.861300143783841,-0.5080965088621795,0.6316313011757767,0.43267872140868985,bird_086_2021
2021-05-11T20:42:03Z,141.8355,40.65477,2021_bird_086_1_trip,K21F71,bird_086,11,26827.6216249375,1,3082.08304524687,-2.29301022922332,10.2736101508229,36.9975885768933,300,0.299166666666667,12.0160617632357,141.64594157774837,40.473821843855895,25743.23559705216,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.11792186671303637,0.1497572357322419,241.350834046582,221.9240448604523,-19.426789186129668,-0.8775718830261842,-0.479445085616567,0.0316845439139769,0.1879597988406368,bird_086_2021
2021-05-11T20:47:03Z,141.81115,40.63411,2021_bird_086_1_trip,K21F71,bird_086,11,23941.9909943774,1,3116.91864928716,-2.35686451106846,10.3897288309572,37.415892110269,300,0.215833333333333,9.3877103717556,141.64594157774837,40.473821843855895,22663.461657006188,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.10445625914681668,0.15570880736139436,243.78973872342743,225.56654654777745,-18.223192175650013,-0.8971792846503605,-0.44166653845890064,0.02494462190372282,0.18583355079999697,bird_086_2021
2021-05-11T20:52:03Z,141.78484,40.61445,2021_bird_086_1_trip,K21F71,bird_086,11,21003.026503805,1,3000.56304159077,-2.417411851534,10.0018768053026,36.0192755182038,300,0.1325,7.27121397252295,141.64594157774837,40.473821843855895,19573.5599155962,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.10409766689304666,0.16272049824376825,246.433484618451,229.0183269098913,-17.41515770855969,-0.9165965437770692,-0.3998134264077821,0.03035772173980075,0.1907686911734856,bird_086_2021
2021-05-11T20:57:03Z,141.75807,40.59672,2021_bird_086_1_trip,K21F71,bird_086,11,18161.2428787355,1,3171.43534631063,-2.43885951775212,10.5714511543688,38.0705963019889,300,0.0491666666666667,6.28682917607285,141.64282952434505,40.47552979775383,16645.04517435552,Fast_Homing,Sea,Fast_Homing,2021_9B19470_1_trip_2,-0.115410329102143,0.17416911191178183,249.2513905880928,230.22958184910553,-19.02180873898729,-0.9351438081748104,-0.3542683418431761,0.04622265218200061,0.20375939250219985,bird_086_2021
